45729909,1
45729910,0
45729911,0
45729912,0
45729913,0
45729914,0
45729915,0
45729916,0
45729917,0
45729918,0
45729919,0
45729920,0
45729921,0
45729922,0
45729923,0
45729924,0
45729925,0
45729926,0
45729927,0
45729928,0
45729929,0
45729930,0
45729931,0
45729932,0
45729933,0
45729934,0
45729935,0
45729936,0
45729937,0
45729938,0
45729939,0
45729940,0
45729941,0
45729942,0
45729943,0
45729944,0
45729945,0
45729946,0
45729947,0
45729948,0
45729949,0
45729950,0
45729951,0
45729952,0
45729953,0
45729954,0
45729955,0
45729956,0
45729957,0
45729958,0
45729959,0
45729960,0
45729961,0
45729962,0
45729963,0
45729964,0
45729965,0
45729966,0
45729967,0
45729968,0
45729969,0
45729970,0
45729971,0
45729972,0
45729973,0
45729974,0
45729975,0
45729976,0
45729977,0
45729978,0
45729979,0
45729980,0
45729981,0
45729982,0
45729983,0
45729984,0
45729985,0
45729986,0
45729987,0
45729988,0
45729989,0
45729990,0
45729991,0
45729992,0
45729993,0
45729994,0
45729995,0
45729996,0
45729997,0
45729998,0
45729999,0
45730000,0
45730001,0
45730002,0
45730003,0
45730004,0
45730005,0
45730006,0
45730007,0
45730008,0
45730009,0
45730010,0
45730011,0
45730012,0
45730013,0
45730014,0
45730015,0
45730016,0
45730017,0
45730018,0
45730019,0
45730020,0
45730021,0
45730022,0
45730023,0
45730024,0
45730025,0
45730026,0
45730027,0
45730028,0
45730029,0
45730030,0
45730031,0
45730032,0
45730033,0
45730034,0
45730035,0
45730036,0
45730037,0
45730038,0
45730039,0
45730040,0
45730041,0
45730042,0
45730043,1
45730044,0
45730045,0
45730046,0
45730047,0
45730048,0
45730049,0
45730050,0
45730051,0
45730052,0
45730053,0
45730054,0
45730055,0
45730056,0
45730057,0
45730058,0
45730059,0
45730060,0
45730061,0
45730062,0
45730063,0
45730064,0
45730065,0
45730066,0
45730067,0
45730068,0
45730069,0
45730070,0
45730071,0
45730072,0
45730073,0
45730074,0
45730075,0
45730076,0
45730077,0
45730078,0
45730079,0
45730080,0
45730081,0
45730082,0
45730083,0
45730084,0
45730085,0
45730086,0
45730087,0
45730088,0
45730089,0
45730090,0
45730091,0
45730092,0
45730093,0
45730094,0
45730095,0
45730096,0
45730097,0
45730098,0
45730099,0
45730100,0
45730101,0
45730102,0
45730103,0
45730104,0
45730105,0
45730106,0
45730107,0
45730108,0
45730109,0
45730110,0
45730111,0
45730112,0
45730113,0
45730114,0
45730115,0
45730116,0
45730117,0
45730118,0
45730119,0
45730120,0
45730121,0
45730122,0
45730123,0
45730124,0
45730125,0
45730126,0
45730127,0
45730128,0
45730129,0
45730130,0
45730131,0
45730132,0
45730133,0
45730134,0
45730135,0
45730136,0
45730137,0
45730138,0
45730139,0
45730140,0
45730141,0
45730142,0
45730143,0
45730144,0
45730145,0
45730146,0
45730147,0
45730148,0
45730149,0
45730150,0
45730151,0
45730152,0
45730153,0
45730154,0
45730155,0
45730156,0
45730157,0
45730158,0
45730159,0
45730160,0
45730161,0
45730162,0
45730163,0
45730164,0
45730165,0
45730166,0
45730167,0
45730168,0
45730169,0
45730170,0
45730171,0
45730172,0
45730173,0
45730174,0
45730175,0
45730176,0
45730177,0
45730178,0
45730179,0
45730180,0
45730181,0
45730182,0
45730183,0
45730184,0
45730185,0
45730186,0
45730187,0
45730188,0
45730189,0
45730190,0
45730191,0
45730192,0
45730193,0
45730194,0
45730195,0
45730196,0
45730197,0
45730198,0
45730199,0
45730200,0
45730201,0
45730202,0
45730203,0
45730204,0
45730205,0
45730206,0
45730207,0
45730208,0
45730209,0
45730210,0
45730211,0
45730212,0
45730213,0
45730214,0
45730215,0
45730216,0
45730217,0
45730218,0
45730219,0
45730220,0
45730221,0
45730222,0
45730223,0
45730224,0
45730225,0
45730226,0
45730227,0
45730228,0
45730229,0
45730230,0
45730231,0
45730232,0
45730233,0
45730234,0
45730235,0
45730236,0
45730237,0
45730238,0
45730239,0
45730240,0
45730241,0
45730242,0
45730243,0
45730244,0
45730245,0
45730246,0
45730247,0
45730248,0
45730249,0
45730250,0
45730251,0
45730252,0
45730253,0
45730254,0
45730255,0
45730256,0
45730257,0
45730258,0
45730259,0
45730260,0
45730261,0
45730262,0
45730263,0
45730264,0
45730265,0
45730266,0
45730267,0
45730268,0
45730269,0
45730270,0
45730271,0
45730272,0
45730273,0
45730274,0
45730275,0
45730276,0
45730277,0
45730278,0
45730279,0
45730280,0
45730281,0
45730282,0
45730283,0
45730284,0
45730285,0
45730286,0
45730287,0
45730288,0
45730289,0
45730290,0
45730291,0
45730292,0
45730293,0
45730294,0
45730295,0
45730296,0
45730297,0
45730298,0
45730299,0
45730300,0
45730301,0
45730302,0
45730303,0
45730304,0
45730305,0
45730306,0
45730307,0
45730308,0
45730309,0
45730310,0
45730311,0
45730312,0
45730313,0
45730314,0
45730315,0
45730316,0
45730317,0
45730318,0
45730319,0
45730320,0
45730321,0
45730322,0
45730323,0
45730324,0
45730325,0
45730326,0
45730327,0
45730328,0
45730329,0
45730330,0
45730331,0
45730332,0
45730333,0
45730334,0
45730335,0
45730336,0
45730337,0
45730338,0
45730339,0
45730340,0
45730341,0
45730342,0
45730343,0
45730344,0
45730345,0
45730346,0
45730347,0
45730348,0
45730349,0
45730350,0
45730351,0
45730352,0
45730353,0
45730354,0
45730355,0
45730356,0
45730357,0
45730358,0
45730359,0
45730360,0
45730361,0
45730362,0
45730363,0
45730364,0
45730365,0
45730366,0
45730367,0
45730368,0
45730369,0
45730370,0
45730371,0
45730372,0
45730373,0
45730374,0
45730375,0
45730376,0
45730377,0
45730378,0
45730379,0
45730380,0
45730381,0
45730382,0
45730383,0
45730384,0
45730385,0
45730386,0
45730387,0
45730388,0
45730389,0
45730390,0
45730391,0
45730392,0
45730393,0
45730394,0
45730395,0
45730396,0
45730397,0
45730398,0
45730399,0
45730400,0
45730401,0
45730402,0
45730403,0
45730404,0
45730405,0
45730406,0
45730407,0
45730408,0
45730409,0
45730410,0
45730411,0
45730412,0
45730413,0
45730414,0
45730415,0
45730416,0
45730417,0
45730418,0
45730419,0
45730420,0
45730421,0
45730422,0
45730423,0
45730424,0
45730425,0
45730426,0
45730427,0
45730428,0
45730429,0
45730430,0
45730431,0
45730432,0
45730433,0
45730434,0
45730435,0
45730436,0
45730437,0
45730438,0
45730439,0
45730440,0
45730441,0
45730442,0
45730443,0
45730444,0
45730445,0
45730446,0
45730447,0
45730448,0
45730449,0
45730450,0
45730451,0
45730452,0
45730453,0
45730454,0
45730455,0
45730456,0
45730457,0
45730458,0
45730459,0
45730460,0
45730461,0
45730462,0
45730463,0
45730464,0
45730465,0
45730466,0
45730467,0
45730468,0
45730469,0
45730470,0
45730471,0
45730472,0
45730473,0
45730474,0
45730475,0
45730476,0
45730477,0
45730478,0
45730479,0
45730480,0
45730481,0
45730482,0
45730483,0
45730484,0
45730485,0
45730486,0
45730487,0
45730488,0
45730489,0
45730490,0
45730491,0
45730492,0
45730493,0
45730494,0
45730495,0
45730496,0
45730497,0
45730498,0
45730499,0
45730500,0
45730501,0
45730502,0
45730503,0
